#Hydrophone calibration sensitivities. This file contains one header line followed by comma delimited data. First column is the centre frequency of each bin (Hz). Second column is the sensitivity calibration for each bin (dB re Counts^2/uPa^2). Data is from device attributes: https://data.oceannetworks.ca/DeviceListing?DeviceId=74140. Applicable for deviceID 74140 from 08-Feb-2024 19:13:00 (ongoing). Device attribute HydrophoneSensitivityVectorPart1 last modified: 19-Sep-2024 09:04:10, comment (first-part only): Calibration provided by John Dorocicz for ICLISTENHF6324, covering 10-4440Hz
5160, -41.0376
5170, -41.0393
5180, -41.041
5190, -41.0427
5200, -41.0444
5210, -41.0462
5220, -41.0479
5230, -41.0496
5240, -41.0513
5250, -41.053
5260, -41.0547
5270, -41.0565
5280, -41.0582
5290, -41.0599
5300, -41.0616
5310, -41.0633
5320, -41.065
5330, -41.0668
5340, -41.0685
5350, -41.0702
5360, -41.0719
5370, -41.0736
5380, -41.0753
5390, -41.0771
5400, -41.0788
5410, -41.0805
5420, -41.0822
5430, -41.0839
5440, -41.0856
5450, -41.0874
5460, -41.0891
5470, -41.0908
5480, -41.0925
5490, -41.0942
5500, -41.0959
5510, -41.0977
5520, -41.0994
5530, -41.1011
5540, -41.1028
5550, -41.1045
5560, -41.1062
5570, -41.108
5580, -41.1097
5590, -41.1114
5600, -41.1131
5610, -41.1148
5620, -41.1165
5630, -41.1183
5640, -41.12
5650, -41.1217
5660, -41.1234
5670, -41.1251
5680, -41.1268
5690, -41.1286
5700, -41.1303
5710, -41.132
5720, -41.1337
5730, -41.1354
5740, -41.1371
5750, -41.1389
5760, -41.1406
5770, -41.1423
5780, -41.144
5790, -41.1457
5800, -41.1474
5810, -41.1492
5820, -41.1509
5830, -41.1526
5840, -41.1543
5850, -41.156
5860, -41.1577
5870, -41.1595
5880, -41.1612
5890, -41.1629
5900, -41.1646
5910, -41.1663
5920, -41.168
5930, -41.1698
5940, -41.1715
5950, -41.1732
5960, -41.1749
5970, -41.1766
5980, -41.1783
5990, -41.1801
6000, -41.1818
6010, -41.1835
6020, -41.1852
6030, -41.1869
6040, -41.1886
6050, -41.1904
6060, -41.1921
6070, -41.1938
6080, -41.1955
6090, -41.1972
6100, -41.1989
6110, -41.2007
6120, -41.2024
6130, -41.2041
6140, -41.2058
6150, -41.2075
6160, -41.2092
6170, -41.211
6180, -41.2127
6190, -41.2144
6200, -41.2161
6210, -41.2178
6220, -41.2195
6230, -41.2213
6240, -41.223
6250, -41.2247
6260, -41.2264
6270, -41.2281
6280, -41.2298
6290, -41.2316
6300, -41.2333
6310, -41.235
6320, -41.2367
6330, -41.2384
6340, -41.2401
6350, -41.2419
6360, -41.2436
6370, -41.2453
6380, -41.247
6390, -41.2487
6400, -41.2504
6410, -41.2522
6420, -41.2539
6430, -41.2556
6440, -41.2573
6450, -41.259
6460, -41.2607
6470, -41.2625
6480, -41.2642
6490, -41.2659
6500, -41.2676
6510, -41.2693
6520, -41.271
6530, -41.2728
6540, -41.2745
6550, -41.2762
6560, -41.2779
6570, -41.2796
6580, -41.2813
6590, -41.2831
6600, -41.2848
6610, -41.2865
6620, -41.2882
6630, -41.2899
6640, -41.2916
6650, -41.2934
6660, -41.2951
6670, -41.2968
6680, -41.2985
6690, -41.3002
6700, -41.3019
6710, -41.3037
6720, -41.3054
6730, -41.3071
6740, -41.3088
6750, -41.3105
6760, -41.3122
6770, -41.314
6780, -41.3157
6790, -41.3174
6800, -41.3191
6810, -41.3208
6820, -41.3225
6830, -41.3243
6840, -41.326
6850, -41.3277
6860, -41.3294
6870, -41.3311
6880, -41.3328
6890, -41.3346
6900, -41.3363
6910, -41.338
6920, -41.3397
6930, -41.3414
6940, -41.3431
6950, -41.3449
6960, -41.3466
6970, -41.3483
6980, -41.35
6990, -41.3517
7000, -41.3534
7010, -41.3552
7020, -41.3569
7030, -41.3586
7040, -41.3603
7050, -41.362
7060, -41.3637
7070, -41.3655
7080, -41.3672
7090, -41.3689
7100, -41.3706
7110, -41.3723
7120, -41.374
7130, -41.3758
7140, -41.3775
7150, -41.3792
7160, -41.3809
7170, -41.3826
7180, -41.3843
7190, -41.3861
7200, -41.3878
7210, -41.3895
7220, -41.3912
7230, -41.3929
7240, -41.3946
7250, -41.3964
7260, -41.3981
7270, -41.3998
7280, -41.4015
7290, -41.4032
7300, -41.4049
7310, -41.4067
7320, -41.4084
7330, -41.4101
7340, -41.4118
7350, -41.4135
7360, -41.4152
7370, -41.417
7380, -41.4187
7390, -41.4204
7400, -41.4221
7410, -41.4238
7420, -41.4255
7430, -41.4273
7440, -41.429
7450, -41.4307
7460, -41.4324
7470, -41.4341
7480, -41.4358
7490, -41.4376
7500, -41.4393
7510, -41.441
7520, -41.4427
7530, -41.4444
7540, -41.4461
7550, -41.4479
7560, -41.4496
7570, -41.4513
7580, -41.453
7590, -41.4547
7600, -41.4564
7610, -41.4582
7620, -41.4599
7630, -41.4616
7640, -41.4633
7650, -41.465
7660, -41.4667
7670, -41.4685
7680, -41.4702
7690, -41.4719
7700, -41.4736
7710, -41.4753
7720, -41.477
7730, -41.4788
7740, -41.4805
7750, -41.4822
7760, -41.4839
7770, -41.4856
7780, -41.4873
7790, -41.4891
7800, -41.4908
7810, -41.4925
7820, -41.4942
7830, -41.4959
7840, -41.4976
7850, -41.4994
7860, -41.5011
7870, -41.5028
7880, -41.5045
7890, -41.5062
7900, -41.5079
7910, -41.5097
7920, -41.5114
7930, -41.5131
7940, -41.5148
7950, -41.5165
7960, -41.5182
7970, -41.52
7980, -41.5217
7990, -41.5234
8000, -41.5251
8010, -41.5268
8020, -41.5285
8030, -41.5303
8040, -41.532
8050, -41.5337
8060, -41.5354
8070, -41.5371
8080, -41.5389
8090, -41.5406
8100, -41.5423
8110, -41.544
8120, -41.5457
8130, -41.5474
8140, -41.5492
8150, -41.5509
8160, -41.5526
8170, -41.5543
8180, -41.556
8190, -41.5577
8200, -41.5595
8210, -41.5612
8220, -41.5629
8230, -41.5646
8240, -41.5663
8250, -41.568
8260, -41.5698
8270, -41.5715
8280, -41.5732
8290, -41.5749
8300, -41.5766
8310, -41.5783
8320, -41.5801
8330, -41.5818
8340, -41.5835
8350, -41.5852
8360, -41.5869
8370, -41.5886
8380, -41.5904
8390, -41.5921
8400, -41.5938
8410, -41.5955
8420, -41.5972
8430, -41.5989
8440, -41.6007
8450, -41.6024
8460, -41.6041
8470, -41.6058
8480, -41.6075
8490, -41.6092
8500, -41.611
8510, -41.6127
8520, -41.6144
8530, -41.6161
8540, -41.6178
8550, -41.6195
8560, -41.6213
8570, -41.623
8580, -41.6247
8590, -41.6264
8600, -41.6281
8610, -41.6298
8620, -41.6316
8630, -41.6333
8640, -41.635
8650, -41.6367
8660, -41.6384
8670, -41.6401
8680, -41.6419
8690, -41.6436
8700, -41.6453
8710, -41.647
8720, -41.6487
8730, -41.6504
8740, -41.6522
8750, -41.6539
8760, -41.6556
8770, -41.6573
8780, -41.659
8790, -41.6607
8800, -41.6625
8810, -41.6642
8820, -41.6659
8830, -41.6676
